"name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","occurrenceRemarks","nomenclaturalCode","institutionID","locality","language","type","individualCount","organismQuantity","organismQuantityType","eventID","http://rs.tdwg.org/dwc/terms/organismQuantity","occurrenceStatus","organismID","datasetID","http://rs.tdwg.org/dwc/terms/organismQuantityType","habitat","higherGeography","county","vernacularName","higherClassification","elevation","elevationAccuracy","continent","municipality","preparations","verbatimElevation","recordNumber","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","lifeStage","created","associatedSequences","island","infraspecificEpithet","islandGroup","taxonRemarks","depth","fieldNumber","previousIdentifications","accessRights","nomenclaturalStatus","ownerInstitutionCode","bibliographicCitation","establishmentMeans","informationWithheld","reproductiveCondition","georeferencedDate","georeferencedBy","verbatimSRS","disposition","otherCatalogNumbers","dynamicProperties","georeferenceVerificationStatus","waterBody","verbatimCoordinateSystem","fieldNotes","samplingProtocol","networkKeys","identificationVerificationStatus","locationAccordingTo","identificationRemarks","identificationQualifier","http://unknown.org/recordId","associatedTaxa","verbatimTaxonRank","source","projectId","materialSampleID"
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","295177040","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","86986958-f762-11e1-a439-00145eb45e9a","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-05-29T20:41:49.599+0000","2020-06-08T17:10:14.187+0000",91,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"Niigata Prefecture",1967,8,26,1967-08-26,"2012-11-06T15:02:16.000+0000","2020-06-08T17:10:14.187+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Magnoliopsida","JP","[]","[]","Japan",NA,"50965",NA,NA,NA,NA,"295177040","C","b3296584-f8a3-11e6-b529-70e2840fc270",NA,"OSA5061",NA,NA,"OSA",NA,NA,NA,NA,NA,NA,NA,NA,"en","text",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japan|Niigata Prefecture|Kita-Uonuma-gun Yunotanimura","Kita-Uonuma-gun Yunotanimura","<U+30E4><U+30DE><U+30B0><U+30EB><U+30DE>","Plantae|Trochodendraceae|Trochodendron|aralioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","729309735","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","81031dbc-47f2-470d-9efa-e809b8310d62","c3367060-856b-11d9-8486-b8a03c50a862","8120860c-d51c-4f5f-b865-3c8e39eb6915","JP","DWC_ARCHIVE","2020-06-24T01:33:02.154+0000","2020-06-26T11:47:59.431+0000",133,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"Niigata",1967,8,26,1967-08-26,"2006-02-18T00:00:00.000+0000","2020-06-26T11:47:59.431+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Magnoliopsida","JP","[]","[]","Japan",NA,"urn:catalog:HYO:VP:C1-018062",NA,NA,NA,NA,"729309735","VP","urn:catalog:HYO:VP:C1-018062",NA,"C1-018062","S.Hosomi",NA,"HYO",NA,NA,NA,NA,"HYO-VP Ver. 1.0",NA,NA,"HONSHU. Pref.Niigata: Mt.Ogura-yama.","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","1835684391","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","5c8824d5-75de-49f5-be6d-2dc82fca8c4a","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-03-23T07:31:20.454+0000","2020-03-23T07:31:31.265+0000",94,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"Aichi",1967,9,24,1967-09-24,"2017-12-18T06:14:02.000+0000","2020-03-23T07:31:31.265+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Magnoliopsida","JP","[]","[]","Japan",NA,"13918",NA,NA,NA,NA,"1835684391","Plant","8379a8d1-862b-4385-9312-ca67078565bc",NA,"11902-1",NA,NA,"HORAIJI",NA,NA,NA,NA,NA,NA,NA,NA,"en","text",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japan|Aichi|Kitashitara-gun Toyonemura","Kitashitara-gun Toyonemura","<U+30E4><U+30DE><U+30B0><U+30EB><U+30DE>","Plantae|Trochodendraceae|Trochodendron|aralioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",135.683,33.665,"","gbif","2313501622","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","1179f3c2-4501-4d27-b5f7-1e3440de12e7","c3367060-856b-11d9-8486-b8a03c50a862","8120860c-d51c-4f5f-b865-3c8e39eb6915","JP","DWC_ARCHIVE","2020-02-04T14:26:03.011+0000","2020-02-10T10:33:29.160+0000",6,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"Wakayama",1967,NA,NA,1967-01-01,"2019-01-29T05:03:47.000+0000","2020-02-10T10:33:29.160+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Magnoliopsida","JP","[]","[]","Japan",NA,"urn:catalog:FSCNBHU:flora:11648",NA,NA,NA,NA,"2313501622","flora","urn:catalog:FSCNBHU:flora:11648",NA,"11648",NA,NA,"FSCNBHU",NA,NA,NA,NA,NA,NA,NA,"Wakayama Experimental Forest","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<U+30E4><U+30DE><U+30B0><U+30EB><U+30DE>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yoshio Imai. 1971. Enshuurin gyoumu shiryou 15: 1-117.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","1096338263","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","0943f690-fde5-11dd-83f4-b8a03c50a862","4c415e40-1e21-11de-9e40-a0d6ecebb8bf","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-05-29T07:31:51.739+0000","2020-06-08T17:09:37.600+0000",107,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,NA,1966,6,19,1966-06-19,"2019-10-29T14:08:39.000+0000","2020-06-08T17:09:37.600+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Magnoliopsida","JP","[]","[]","Japan",NA,"S:VascularPlants:S-PL-9516",NA,NA,NA,"Japan: Pref.Nara Locality Honshu,ex Herb.Univ.Kyoto 681","1096338263","VascularPlants","S:VascularPlants:S-PL-9516",NA,"S-PL-9516","M. Hotta & H. Fujiwara",NA,"S",NA,NA,NA,NA,"Voucher in Herb: K",NA,"urn:lsid:biocol.org:col:15668","Japan: Pref.Nara Locality Honshu,ex Herb.Univ.Kyoto 681",NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia; Japan",NA,NA,"Plantae;Magnoliophyta;Trochodendrales;Trochodendraceae;Trochodendron",NA,NA,"ASIA",NA,"microscope slide: pollen",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","2514009819","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","NL","DWC_ARCHIVE","2020-08-06T02:42:14.603+0000","2020-08-06T03:45:13.131+0000",159,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,NA,1966,6,19,1966-06-19,NA,"2020-08-06T03:45:13.131+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Magnoliopsida","JP","[]","[]","Japan","Naturalis Biodiversity Center","L.1717902@BRAHMS",NA,NA,NA,NA,"2514009819","Botany","https://data.biodiversitydata.nl/naturalis/specimen/L.1717902",NA,"L.1717902","Hotta M; Fujiwara H",NA,NA,NA,NA,NA,NA,NA,"ICN","Naturalis Biodiversity Center","Honshu. Pref. Nara: en route from Guo-jagaeri to Amagase, in Mts. Oomine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Magnoliopsidae|Trochodendrales|Trochodendraceae",NA,NA,"ASIA",NA,NA,NA,"Hotta, M; Fujiwara, H  6 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","2515675952","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","NL","DWC_ARCHIVE","2020-08-06T02:42:14.603+0000","2020-08-06T03:45:20.227+0000",159,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,NA,1966,6,19,1966-06-19,NA,"2020-08-06T03:45:20.227+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Magnoliopsida","JP","[]","[]","Japan","Naturalis Biodiversity Center","U.1743460@BRAHMS",NA,NA,NA,NA,"2515675952","Botany","https://data.biodiversitydata.nl/naturalis/specimen/U.1743460",NA,"U.1743460","Hotta M; Fujiwara H",NA,NA,NA,NA,NA,NA,NA,"ICN","Naturalis Biodiversity Center","Honshu. Pref. Nara: en route from Guo-jagaeri to Amagase, in Mts. Oomine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Magnoliopsidae|Trochodendrales|Trochodendraceae",NA,NA,"ASIA",NA,NA,NA,"Hotta, M; Fujiwara, H  6 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",138.6875,35.97625,"gass84","gbif","2576104655","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","dc692432-d85c-46cc-82bc-2fb1ff38decc","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-03-16T05:13:35.006+0000","2020-03-16T05:13:57.148+0000",38,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,2000,"Nagano",1966,6,1,1966-06-01,"2020-02-27T06:57:23.000+0000","2020-03-16T05:13:57.148+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Magnoliopsida","JP","[]","[]","Japan",NA,"12820",NA,NA,NA,"川上村","2576104655","H","72c8f63c-693b-45e7-8105-af0ba31f4dec",NA,"4346",NA,NA,"SHIN",NA,NA,NA,NA,NA,NA,NA,"Azusayama","en","text",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japan|Nagano|Minamisaku-gun Kawakami-mura|Azusayama","Minamisaku-gun Kawakami-mura","<U+30E4><U+30DE><U+30B0><U+30EB><U+30DE>","Plantae|Trochodend|Trochodendron|aralioides",1300,NA,NA,NA,"dried",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","438782075","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","FR","DWC_ARCHIVE","2020-08-05T18:21:13.013+0000","2020-08-05T18:52:08.822+0000",292,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,NA,1966,6,19,1966-06-19,"2015-09-04T01:47:38.000+0000","2020-08-05T18:52:08.822+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Magnoliopsida","JP","[]","[]","Japan",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203562",NA,NA,NA,"Honshu : pref. Nara : en route from Gyojagaeri to Amagase, in Mts Comine","438782075","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203562",NA,"P00203562","Hotta, M.|Fujiwara, H.",NA,"MNHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","735991147","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","7aded4b2-f762-11e1-a439-00145eb45e9a","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-03-23T05:59:43.876+0000","2020-03-23T06:00:08.270+0000",136,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,NA,1966,6,5,1966-06-05,"2019-06-18T04:01:04.000+0000","2020-03-23T06:00:08.270+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Magnoliopsida","JP","[]","[]","Japan",NA,"27083",NA,NA,NA,NA,"735991147","Plant","84bc42d4-ef3e-11e6-905c-70e2840fc270",NA,"42082",NA,NA,"FKSE",NA,NA,NA,NA,NA,NA,NA,"Honshu, Tohoku Distr., Fukushima Pref., Oonuma-gun, Kaneyama-machi, Sanjou.","en","text",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japan|Honshu, Tohoku Distr., Fukushima Pref., Oonuma-gun, Kaneyama-machi, Sanjou.",NA,"<U+30E4><U+30DE><U+30B0><U+30EB><U+30DE>","Plantae|TROCHODENDRACEAE|Trochodendron|aralioides",440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","1830187552","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","f47b0035-fc20-4ac1-905a-e0b79a1383d7","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-03-16T04:56:22.054+0000","2020-03-16T04:58:01.523+0000",141,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"Niigata",1966,7,27,1966-07-27,"2013-07-03T14:26:23.000+0000","2020-03-16T04:58:01.523+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Magnoliopsida","JP","[]","[]","Japan",NA,"36006",NA,NA,NA,NA,"1830187552","Sp","22aef574-f825-11e6-b57e-70e2840fc270",NA,"54881",NA,NA,"TOYA",NA,NA,NA,NA,NA,NA,NA,NA,"en","text",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater|Japan|Niigata|matsumuramachi","matsumuramachi","<U+30E4><U+30DE><U+30B0><U+30EB><U+30DE>","Plantae|Spermatophyta|Magnoliopsida|Trochodendrales|Trochodendraceae|Trochodendron|aralioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",139.08423,36.0085,"gass84","gbif","393113033","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","7adffacc-f762-11e1-a439-00145eb45e9a","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-03-23T07:08:28.382+0000","2020-03-23T07:09:03.202+0000",97,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"Saitama",1966,7,17,1966-07-17,"2011-04-21T02:02:05.000+0000","2020-03-23T07:09:03.202+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Magnoliopsida","JP","[]","[]","Japan",NA,"7784",NA,NA,NA,NA,"393113033","As","a8b14a60-f1a3-11e6-9ca1-70e2840fc270",NA,"7784",NA,NA,"SMNH",NA,NA,NA,NA,NA,NA,NA,"Mt. Kumakura-san","en","text",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japan|Saitama|Chichibu-gun Arakawamura|Mt. Kumakura-san","Chichibu-gun Arakawamura","<U+30E4><U+30DE><U+30B0><U+30EB><U+30DE>","Plantae|Angiospermae|Dicotyledoneae|Magnoliales|Trochodendraceae|Trochodendron|aralioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","735991158","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","7aded4b2-f762-11e1-a439-00145eb45e9a","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-03-23T05:59:43.876+0000","2020-03-23T06:00:08.358+0000",136,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,NA,1966,7,23,1966-07-23,"2019-06-18T04:01:17.000+0000","2020-03-23T06:00:08.358+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Magnoliopsida","JP","[]","[]","Japan",NA,"27190",NA,NA,NA,NA,"735991158","Plant","84ccf372-ef3e-11e6-a152-70e2840fc270",NA,"42189",NA,NA,"FKSE",NA,NA,NA,NA,NA,NA,NA,"Honshu, Tohoku Distr., Fukushima Pref., Oonuma-gun, Kaneyama-machi, Sanjou.","en","text",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japan|Honshu, Tohoku Distr., Fukushima Pref., Oonuma-gun, Kaneyama-machi, Sanjou.",NA,"<U+30E4><U+30DE><U+30B0><U+30EB><U+30DE>","Plantae|TROCHODENDRACEAE|Trochodendron|aralioides",440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","735991156","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","7aded4b2-f762-11e1-a439-00145eb45e9a","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-03-23T05:59:43.876+0000","2020-03-23T06:00:08.356+0000",136,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,NA,1965,6,13,1965-06-13,"2019-06-18T04:01:17.000+0000","2020-03-23T06:00:08.356+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Magnoliopsida","JP","[]","[]","Japan",NA,"27188",NA,NA,NA,NA,"735991156","Plant","84cca264-ef3e-11e6-9b87-70e2840fc270",NA,"42187",NA,NA,"FKSE",NA,NA,NA,NA,NA,NA,NA,"Honshu, Tohoku Distr., Fukushima Pref., Yama-gun, Yamato-machi, Fujimaki.","en","text",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japan|Honshu, Tohoku Distr., Fukushima Pref., Yama-gun, Yamato-machi, Fujimaki.",NA,"<U+30E4><U+30DE><U+30B0><U+30EB><U+30DE>","Plantae|TROCHODENDRACEAE|Trochodendron|aralioides",460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
